lengthscale,noise,outputscale,mll
0.030204081907868385,0.01775510236620903,1.0,-1.3168615102767944
0.030204081907868385,0.02163265272974968,1.0,-1.3169159889221191
0.030204081907868385,0.02551020309329033,1.0,-1.317664384841919
0.030204081907868385,0.029387755319476128,1.0,-1.3187764883041382
0.030204081907868385,0.033265307545661926,1.0,-1.3197704553604126
0.030204081907868385,0.037142857909202576,1.0,-1.321379542350769
0.030204081907868385,0.041020408272743225,1.0,-1.3198362588882446
0.030204081907868385,0.044897958636283875,1.0,-1.3223854303359985
0.030204081907868385,0.048775508999824524,1.0,-1.3226388692855835
0.030204081907868385,0.05265305936336517,1.0,-1.3239775896072388
0.030204081907868385,0.05653061345219612,1.0,-1.3258165121078491
0.030204081907868385,0.06040816381573677,1.0,-1.3246583938598633
0.030204081907868385,0.06428571045398712,1.0,-1.324570894241333
0.030204081907868385,0.06816326826810837,1.0,-1.3258782625198364
0.030204081907868385,0.07204081863164902,1.0,-1.3264979124069214
0.030204081907868385,0.07591836899518967,1.0,-1.328087329864502
0.030204081907868385,0.07979591935873032,1.0,-1.3285515308380127
0.030204081907868385,0.08367346972227097,1.0,-1.3290417194366455
0.030204081907868385,0.08755102008581161,1.0,-1.3292710781097412
0.030204081907868385,0.09142857789993286,1.0,-1.3296959400177002
0.030204081907868385,0.09530612826347351,1.0,-1.3316656351089478
0.030204081907868385,0.09918367862701416,1.0,-1.3319768905639648
0.030204081907868385,0.10306122899055481,1.0,-1.33346688747406
0.030204081907868385,0.10693877935409546,1.0,-1.3331794738769531
0.030204081907868385,0.11081632971763611,1.0,-1.3337390422821045
0.030204081907868385,0.11469388008117676,1.0,-1.3350496292114258
0.030204081907868385,0.11857143044471741,1.0,-1.3359720706939697
0.030204081907868385,0.12244898080825806,1.0,-1.335218071937561
0.030204081907868385,0.1263265311717987,1.0,-1.3378170728683472
0.030204081907868385,0.13020408153533936,1.0,-1.3360064029693604
0.030204081907868385,0.13408163189888,1.0,-1.3380732536315918
0.030204081907868385,0.13795918226242065,1.0,-1.3380964994430542
0.030204081907868385,0.1418367326259613,1.0,-1.338435173034668
0.030204081907868385,0.14571428298950195,1.0,-1.3399113416671753
0.030204081907868385,0.1495918333530426,1.0,-1.3413856029510498
0.030204081907868385,0.15346938371658325,1.0,-1.3422856330871582
0.030204081907868385,0.1573469340801239,1.0,-1.3417820930480957
0.030204081907868385,0.16122448444366455,1.0,-1.3427976369857788
0.030204081907868385,0.1651020497083664,1.0,-1.3438137769699097
0.030204081907868385,0.16897960007190704,1.0,-1.3436119556427002
0.030204081907868385,0.1728571504354477,1.0,-1.345475435256958
0.030204081907868385,0.17673470079898834,1.0,-1.3458224534988403
0.030204081907868385,0.180612251162529,1.0,-1.3452774286270142
0.030204081907868385,0.18448980152606964,1.0,-1.347055196762085
0.030204081907868385,0.1883673518896103,1.0,-1.3475441932678223
0.030204081907868385,0.19224490225315094,1.0,-1.3486276865005493
0.030204081907868385,0.1961224526166916,1.0,-1.3486241102218628
0.030204081907868385,0.20000000298023224,1.0,-1.3492631912231445
0.05040816217660904,0.009999999776482582,1.0,-1.1645890474319458
0.05040816217660904,0.013877551071345806,1.0,-1.1654449701309204
0.05040816217660904,0.01775510236620903,1.0,-1.1672283411026
0.05040816217660904,0.02163265272974968,1.0,-1.169796347618103
0.05040816217660904,0.02551020309329033,1.0,-1.1696137189865112
0.05040816217660904,0.029387755319476128,1.0,-1.1724059581756592
0.05040816217660904,0.033265307545661926,1.0,-1.1747463941574097
0.05040816217660904,0.037142857909202576,1.0,-1.177507996559143
0.05040816217660904,0.041020408272743225,1.0,-1.178308129310608
0.05040816217660904,0.044897958636283875,1.0,-1.1812732219696045
0.05040816217660904,0.048775508999824524,1.0,-1.1829982995986938
0.05040816217660904,0.05265305936336517,1.0,-1.185782551765442
0.05040816217660904,0.05653061345219612,1.0,-1.1855862140655518
0.05040816217660904,0.06040816381573677,1.0,-1.1855552196502686
0.05040816217660904,0.06428571045398712,1.0,-1.187079906463623
0.05040816217660904,0.06816326826810837,1.0,-1.190744400024414
0.05040816217660904,0.07204081863164902,1.0,-1.1906743049621582
0.05040816217660904,0.07591836899518967,1.0,-1.1928244829177856
0.05040816217660904,0.07979591935873032,1.0,-1.1951202154159546
0.05040816217660904,0.08367346972227097,1.0,-1.1950377225875854
0.05040816217660904,0.08755102008581161,1.0,-1.196358561515808
0.05040816217660904,0.09142857789993286,1.0,-1.1985924243927002
0.05040816217660904,0.09530612826347351,1.0,-1.2007477283477783
0.05040816217660904,0.09918367862701416,1.0,-1.2019469738006592
0.05040816217660904,0.10306122899055481,1.0,-1.203651785850525
0.05040816217660904,0.10693877935409546,1.0,-1.205011248588562
0.05040816217660904,0.11081632971763611,1.0,-1.2061679363250732
0.05040816217660904,0.11469388008117676,1.0,-1.2069109678268433
0.05040816217660904,0.11857143044471741,1.0,-1.20746648311615
0.05040816217660904,0.12244898080825806,1.0,-1.2094684839248657
0.05040816217660904,0.1263265311717987,1.0,-1.2118273973464966
0.05040816217660904,0.13020408153533936,1.0,-1.2140532732009888
0.05040816217660904,0.13408163189888,1.0,-1.2143199443817139
0.05040816217660904,0.13795918226242065,1.0,-1.2148590087890625
0.05040816217660904,0.1418367326259613,1.0,-1.2191007137298584
0.05040816217660904,0.14571428298950195,1.0,-1.2201858758926392
0.05040816217660904,0.1495918333530426,1.0,-1.2190216779708862
0.05040816217660904,0.15346938371658325,1.0,-1.2202695608139038
0.05040816217660904,0.1573469340801239,1.0,-1.2225931882858276
0.05040816217660904,0.16122448444366455,1.0,-1.22299325466156
0.05040816217660904,0.1651020497083664,1.0,-1.225378155708313
0.05040816217660904,0.16897960007190704,1.0,-1.2262698411941528
0.05040816217660904,0.1728571504354477,1.0,-1.2287262678146362
0.05040816217660904,0.17673470079898834,1.0,-1.2267696857452393
0.05040816217660904,0.180612251162529,1.0,-1.2298423051834106
0.05040816217660904,0.18448980152606964,1.0,-1.229492425918579
0.05040816217660904,0.1883673518896103,1.0,-1.2325406074523926
0.05040816217660904,0.19224490225315094,1.0,-1.233230710029602
0.05040816217660904,0.1961224526166916,1.0,-1.2347402572631836
0.05040816217660904,0.20000000298023224,1.0,-1.2347455024719238
0.07061224430799484,0.009999999776482582,1.0,-1.015120267868042
0.07061224430799484,0.013877551071345806,1.0,-1.014602541923523
0.07061224430799484,0.01775510236620903,1.0,-1.0220856666564941
0.07061224430799484,0.02163265272974968,1.0,-1.0239030122756958
0.07061224430799484,0.02551020309329033,1.0,-1.0291846990585327
0.07061224430799484,0.029387755319476128,1.0,-1.0299495458602905
0.07061224430799484,0.033265307545661926,1.0,-1.0383342504501343
0.07061224430799484,0.037142857909202576,1.0,-1.036887526512146
0.07061224430799484,0.041020408272743225,1.0,-1.0435489416122437
0.07061224430799484,0.044897958636283875,1.0,-1.0423911809921265
0.07061224430799484,0.048775508999824524,1.0,-1.0472660064697266
0.07061224430799484,0.05265305936336517,1.0,-1.050837516784668
0.07061224430799484,0.05653061345219612,1.0,-1.0518966913223267
0.07061224430799484,0.06040816381573677,1.0,-1.0554155111312866
0.07061224430799484,0.06428571045398712,1.0,-1.0574311017990112
0.07061224430799484,0.06816326826810837,1.0,-1.0587491989135742
0.07061224430799484,0.07204081863164902,1.0,-1.0616450309753418
0.07061224430799484,0.07591836899518967,1.0,-1.0640827417373657
0.07061224430799484,0.07979591935873032,1.0,-1.0668270587921143
0.07061224430799484,0.08367346972227097,1.0,-1.069658637046814
0.07061224430799484,0.08755102008581161,1.0,-1.070633053779602
0.07061224430799484,0.09142857789993286,1.0,-1.0753238201141357
0.07061224430799484,0.09530612826347351,1.0,-1.0770432949066162
0.07061224430799484,0.09918367862701416,1.0,-1.0779533386230469
0.07061224430799484,0.10306122899055481,1.0,-1.083167552947998
0.07061224430799484,0.10693877935409546,1.0,-1.0837502479553223
0.07061224430799484,0.11081632971763611,1.0,-1.085251808166504
0.07061224430799484,0.11469388008117676,1.0,-1.0864840745925903
0.07061224430799484,0.11857143044471741,1.0,-1.090066909790039
0.07061224430799484,0.12244898080825806,1.0,-1.0914692878723145
0.07061224430799484,0.1263265311717987,1.0,-1.0967209339141846
0.07061224430799484,0.13020408153533936,1.0,-1.0965735912322998
0.07061224430799484,0.13408163189888,1.0,-1.097092866897583
0.07061224430799484,0.13795918226242065,1.0,-1.0993518829345703
0.07061224430799484,0.1418367326259613,1.0,-1.1022454500198364
0.07061224430799484,0.14571428298950195,1.0,-1.1030256748199463
0.07061224430799484,0.1495918333530426,1.0,-1.1073404550552368
0.07061224430799484,0.15346938371658325,1.0,-1.1077165603637695
0.07061224430799484,0.1573469340801239,1.0,-1.1065503358840942
0.07061224430799484,0.16122448444366455,1.0,-1.1141730546951294
0.07061224430799484,0.1651020497083664,1.0,-1.113519549369812
0.07061224430799484,0.16897960007190704,1.0,-1.113168716430664
0.07061224430799484,0.1728571504354477,1.0,-1.1151533126831055
0.07061224430799484,0.17673470079898834,1.0,-1.1195214986801147
0.07061224430799484,0.180612251162529,1.0,-1.1211960315704346
0.07061224430799484,0.18448980152606964,1.0,-1.12556791305542
0.07061224430799484,0.1883673518896103,1.0,-1.1232826709747314
0.07061224430799484,0.19224490225315094,1.0,-1.1252509355545044
0.07061224430799484,0.1961224526166916,1.0,-1.1284452676773071
0.07061224430799484,0.20000000298023224,1.0,-1.1290245056152344
0.09081632643938065,0.009999999776482582,1.0,-0.8812093734741211
0.09081632643938065,0.013877551071345806,1.0,-0.8833870887756348
0.09081632643938065,0.01775510236620903,1.0,-0.8903036713600159
0.09081632643938065,0.02163265272974968,1.0,-0.8920289874076843
0.09081632643938065,0.02551020309329033,1.0,-0.8983240723609924
0.09081632643938065,0.029387755319476128,1.0,-0.9011159539222717
0.09081632643938065,0.033265307545661926,1.0,-0.9093798995018005
0.09081632643938065,0.037142857909202576,1.0,-0.9129726886749268
0.09081632643938065,0.041020408272743225,1.0,-0.9181697964668274
0.09081632643938065,0.044897958636283875,1.0,-0.9231005311012268
0.09081632643938065,0.048775508999824524,1.0,-0.9274277091026306
0.09081632643938065,0.05265305936336517,1.0,-0.9337255358695984
0.09081632643938065,0.05653061345219612,1.0,-0.9355916976928711
0.09081632643938065,0.06040816381573677,1.0,-0.9396149516105652
0.09081632643938065,0.06428571045398712,1.0,-0.9437994956970215
0.09081632643938065,0.06816326826810837,1.0,-0.9484356045722961
0.09081632643938065,0.07204081863164902,1.0,-0.9469304084777832
0.09081632643938065,0.07591836899518967,1.0,-0.9544060230255127
0.09081632643938065,0.07979591935873032,1.0,-0.9567347168922424
0.09081632643938065,0.08367346972227097,1.0,-0.9582025408744812
0.09081632643938065,0.08755102008581161,1.0,-0.9628098011016846
0.09081632643938065,0.09142857789993286,1.0,-0.9711687564849854
0.09081632643938065,0.09530612826347351,1.0,-0.9699059128761292
0.09081632643938065,0.09918367862701416,1.0,-0.9724364876747131
0.09081632643938065,0.10306122899055481,1.0,-0.975409746170044
0.09081632643938065,0.10693877935409546,1.0,-0.9779666662216187
0.09081632643938065,0.11081632971763611,1.0,-0.9796669483184814
0.09081632643938065,0.11469388008117676,1.0,-0.9834421873092651
0.09081632643938065,0.11857143044471741,1.0,-0.9849762320518494
0.09081632643938065,0.12244898080825806,1.0,-0.9910520315170288
0.09081632643938065,0.1263265311717987,1.0,-0.9936277866363525
0.09081632643938065,0.13020408153533936,1.0,-0.9950659871101379
0.09081632643938065,0.13408163189888,1.0,-0.9963364601135254
0.09081632643938065,0.13795918226242065,1.0,-0.9996969699859619
0.09081632643938065,0.1418367326259613,1.0,-1.0018677711486816
0.09081632643938065,0.14571428298950195,1.0,-1.0092533826828003
0.09081632643938065,0.1495918333530426,1.0,-1.0083744525909424
0.09081632643938065,0.15346938371658325,1.0,-1.0132678747177124
0.09081632643938065,0.1573469340801239,1.0,-1.0159022808074951
0.09081632643938065,0.16122448444366455,1.0,-1.0180360078811646
0.09081632643938065,0.1651020497083664,1.0,-1.0191398859024048
0.09081632643938065,0.16897960007190704,1.0,-1.0221529006958008
0.09081632643938065,0.1728571504354477,1.0,-1.0250884294509888
0.09081632643938065,0.17673470079898834,1.0,-1.0238810777664185
0.09081632643938065,0.180612251162529,1.0,-1.0302519798278809
0.09081632643938065,0.18448980152606964,1.0,-1.0300114154815674
0.09081632643938065,0.1883673518896103,1.0,-1.0327038764953613
0.09081632643938065,0.19224490225315094,1.0,-1.0351943969726562
0.09081632643938065,0.1961224526166916,1.0,-1.0375362634658813
0.09081632643938065,0.20000000298023224,1.0,-1.0390623807907104
0.11102040857076645,0.009999999776482582,1.0,-0.7608110904693604
0.11102040857076645,0.013877551071345806,1.0,-0.7658224701881409
0.11102040857076645,0.01775510236620903,1.0,-0.774794340133667
0.11102040857076645,0.02163265272974968,1.0,-0.7833470702171326
0.11102040857076645,0.02551020309329033,1.0,-0.7862769961357117
0.11102040857076645,0.029387755319476128,1.0,-0.7944487929344177
0.11102040857076645,0.033265307545661926,1.0,-0.7993730902671814
0.11102040857076645,0.037142857909202576,1.0,-0.8052745461463928
0.11102040857076645,0.041020408272743225,1.0,-0.8112378716468811
0.11102040857076645,0.044897958636283875,1.0,-0.8178914785385132
0.11102040857076645,0.048775508999824524,1.0,-0.8212165832519531
0.11102040857076645,0.05265305936336517,1.0,-0.8278036713600159
0.11102040857076645,0.05653061345219612,1.0,-0.8319523334503174
0.11102040857076645,0.06040816381573677,1.0,-0.837956428527832
0.11102040857076645,0.06428571045398712,1.0,-0.8433611989021301
0.11102040857076645,0.06816326826810837,1.0,-0.8435600996017456
0.11102040857076645,0.07204081863164902,1.0,-0.8494544625282288
0.11102040857076645,0.07591836899518967,1.0,-0.8513166904449463
0.11102040857076645,0.07979591935873032,1.0,-0.8597484230995178
0.11102040857076645,0.08367346972227097,1.0,-0.8598818778991699
0.11102040857076645,0.08755102008581161,1.0,-0.8668732047080994
0.11102040857076645,0.09142857789993286,1.0,-0.8694698214530945
0.11102040857076645,0.09530612826347351,1.0,-0.8757231831550598
0.11102040857076645,0.09918367862701416,1.0,-0.8769373297691345
0.11102040857076645,0.10306122899055481,1.0,-0.8835019469261169
0.11102040857076645,0.10693877935409546,1.0,-0.8864961266517639
0.11102040857076645,0.11081632971763611,1.0,-0.8907631039619446
0.11102040857076645,0.11469388008117676,1.0,-0.8893577456474304
0.11102040857076645,0.11857143044471741,1.0,-0.8978793621063232
0.11102040857076645,0.12244898080825806,1.0,-0.9008042812347412
0.11102040857076645,0.1263265311717987,1.0,-0.9054194688796997
0.11102040857076645,0.13020408153533936,1.0,-0.9063429832458496
0.11102040857076645,0.13408163189888,1.0,-0.9183335304260254
0.11102040857076645,0.13795918226242065,1.0,-0.9119477272033691
0.11102040857076645,0.1418367326259613,1.0,-0.9177666902542114
0.11102040857076645,0.14571428298950195,1.0,-0.9196068048477173
0.11102040857076645,0.1495918333530426,1.0,-0.9223659634590149
0.11102040857076645,0.15346938371658325,1.0,-0.9309164881706238
0.11102040857076645,0.1573469340801239,1.0,-0.9300355911254883
0.11102040857076645,0.16122448444366455,1.0,-0.9357659220695496
0.11102040857076645,0.1651020497083664,1.0,-0.934257984161377
0.11102040857076645,0.16897960007190704,1.0,-0.943358838558197
0.11102040857076645,0.1728571504354477,1.0,-0.9442734718322754
0.11102040857076645,0.17673470079898834,1.0,-0.9460885524749756
0.11102040857076645,0.180612251162529,1.0,-0.9494500160217285
0.11102040857076645,0.18448980152606964,1.0,-0.9534469842910767
0.11102040857076645,0.1883673518896103,1.0,-0.9536906480789185
0.11102040857076645,0.19224490225315094,1.0,-0.9578199982643127
0.11102040857076645,0.1961224526166916,1.0,-0.9603533744812012
0.11102040857076645,0.20000000298023224,1.0,-0.9623256325721741
0.13122449815273285,0.009999999776482582,1.0,-0.6579568386077881
0.13122449815273285,0.013877551071345806,1.0,-0.6672253012657166
0.13122449815273285,0.01775510236620903,1.0,-0.6712161302566528
0.13122449815273285,0.02163265272974968,1.0,-0.6833288073539734
0.13122449815273285,0.02551020309329033,1.0,-0.6850757598876953
0.13122449815273285,0.029387755319476128,1.0,-0.6943661570549011
0.13122449815273285,0.033265307545661926,1.0,-0.696965754032135
0.13122449815273285,0.037142857909202576,1.0,-0.707882821559906
0.13122449815273285,0.041020408272743225,1.0,-0.7088348269462585
0.13122449815273285,0.044897958636283875,1.0,-0.7193383574485779
0.13122449815273285,0.048775508999824524,1.0,-0.7258899807929993
0.13122449815273285,0.05265305936336517,1.0,-0.7335779666900635
0.13122449815273285,0.05653061345219612,1.0,-0.7382439374923706
0.13122449815273285,0.06040816381573677,1.0,-0.7444276213645935
0.13122449815273285,0.06428571045398712,1.0,-0.7506263852119446
0.13122449815273285,0.06816326826810837,1.0,-0.757732629776001
0.13122449815273285,0.07204081863164902,1.0,-0.7644215226173401
0.13122449815273285,0.07591836899518967,1.0,-0.7683219909667969
0.13122449815273285,0.07979591935873032,1.0,-0.7685154676437378
0.13122449815273285,0.08367346972227097,1.0,-0.7777302861213684
0.13122449815273285,0.08755102008581161,1.0,-0.7830703854560852
0.13122449815273285,0.09142857789993286,1.0,-0.7867647409439087
0.13122449815273285,0.09530612826347351,1.0,-0.7947223782539368
0.13122449815273285,0.09918367862701416,1.0,-0.7962773442268372
0.13122449815273285,0.10306122899055481,1.0,-0.8046607971191406
0.13122449815273285,0.10693877935409546,1.0,-0.8078159093856812
0.13122449815273285,0.11081632971763611,1.0,-0.8115906119346619
0.13122449815273285,0.11469388008117676,1.0,-0.8173883557319641
0.13122449815273285,0.11857143044471741,1.0,-0.8160584568977356
0.13122449815273285,0.12244898080825806,1.0,-0.8265491127967834
0.13122449815273285,0.1263265311717987,1.0,-0.8271594643592834
0.13122449815273285,0.13020408153533936,1.0,-0.8293197751045227
0.13122449815273285,0.13408163189888,1.0,-0.8354912400245667
0.13122449815273285,0.13795918226242065,1.0,-0.8339953422546387
0.13122449815273285,0.1418367326259613,1.0,-0.8421439528465271
0.13122449815273285,0.14571428298950195,1.0,-0.8472719788551331
0.13122449815273285,0.1495918333530426,1.0,-0.8486496806144714
0.13122449815273285,0.15346938371658325,1.0,-0.85589599609375
0.13122449815273285,0.1573469340801239,1.0,-0.8568943738937378
0.13122449815273285,0.16122448444366455,1.0,-0.8619945645332336
0.13122449815273285,0.1651020497083664,1.0,-0.8661685585975647
0.13122449815273285,0.16897960007190704,1.0,-0.8662926554679871
0.13122449815273285,0.1728571504354477,1.0,-0.8726409673690796
0.13122449815273285,0.17673470079898834,1.0,-0.8758288025856018
0.13122449815273285,0.180612251162529,1.0,-0.8832535743713379
0.13122449815273285,0.18448980152606964,1.0,-0.8827880024909973
0.13122449815273285,0.1883673518896103,1.0,-0.8883079886436462
0.13122449815273285,0.19224490225315094,1.0,-0.8901639580726624
0.13122449815273285,0.1961224526166916,1.0,-0.8905422687530518
0.13122449815273285,0.20000000298023224,1.0,-0.8936256766319275
0.15142858028411865,0.009999999776482582,1.0,-0.5668185353279114
0.15142858028411865,0.013877551071345806,1.0,-0.572052538394928
0.15142858028411865,0.01775510236620903,1.0,-0.5829150080680847
0.15142858028411865,0.02163265272974968,1.0,-0.5923489928245544
0.15142858028411865,0.02551020309329033,1.0,-0.5995184779167175
0.15142858028411865,0.029387755319476128,1.0,-0.6086390614509583
0.15142858028411865,0.033265307545661926,1.0,-0.6140426993370056
0.15142858028411865,0.037142857909202576,1.0,-0.6199195384979248
0.15142858028411865,0.041020408272743225,1.0,-0.6367489695549011
0.15142858028411865,0.044897958636283875,1.0,-0.6338636875152588
0.15142858028411865,0.048775508999824524,1.0,-0.6404678225517273
0.15142858028411865,0.05265305936336517,1.0,-0.6491916179656982
0.15142858028411865,0.05653061345219612,1.0,-0.6558947563171387
0.15142858028411865,0.06040816381573677,1.0,-0.6673570275306702
0.15142858028411865,0.06428571045398712,1.0,-0.6667892336845398
0.15142858028411865,0.06816326826810837,1.0,-0.6775378584861755
0.15142858028411865,0.07204081863164902,1.0,-0.6840477585792542
0.15142858028411865,0.07591836899518967,1.0,-0.6906887292861938
0.15142858028411865,0.07979591935873032,1.0,-0.6973761320114136
0.15142858028411865,0.08367346972227097,1.0,-0.7023113965988159
0.15142858028411865,0.08755102008581161,1.0,-0.708896815776825
0.15142858028411865,0.09142857789993286,1.0,-0.7121976017951965
0.15142858028411865,0.09530612826347351,1.0,-0.7162387371063232
0.15142858028411865,0.09918367862701416,1.0,-0.7254720330238342
0.15142858028411865,0.10306122899055481,1.0,-0.7278926372528076
0.15142858028411865,0.10693877935409546,1.0,-0.7310604453086853
0.15142858028411865,0.11081632971763611,1.0,-0.7363384366035461
0.15142858028411865,0.11469388008117676,1.0,-0.7470889091491699
0.15142858028411865,0.11857143044471741,1.0,-0.7464609742164612
0.15142858028411865,0.12244898080825806,1.0,-0.7499452233314514
0.15142858028411865,0.1263265311717987,1.0,-0.7599006295204163
0.15142858028411865,0.13020408153533936,1.0,-0.7643342018127441
0.15142858028411865,0.13408163189888,1.0,-0.7678948640823364
0.15142858028411865,0.13795918226242065,1.0,-0.7727057337760925
0.15142858028411865,0.1418367326259613,1.0,-0.7789512872695923
0.15142858028411865,0.14571428298950195,1.0,-0.7809867858886719
0.15142858028411865,0.1495918333530426,1.0,-0.7872087955474854
0.15142858028411865,0.15346938371658325,1.0,-0.7904698848724365
0.15142858028411865,0.1573469340801239,1.0,-0.7891591191291809
0.15142858028411865,0.16122448444366455,1.0,-0.7971283197402954
0.15142858028411865,0.1651020497083664,1.0,-0.804533839225769
0.15142858028411865,0.16897960007190704,1.0,-0.8041621446609497
0.15142858028411865,0.1728571504354477,1.0,-0.8090095520019531
0.15142858028411865,0.17673470079898834,1.0,-0.8105388283729553
0.15142858028411865,0.180612251162529,1.0,-0.8180582523345947
0.15142858028411865,0.18448980152606964,1.0,-0.8237795233726501
0.15142858028411865,0.1883673518896103,1.0,-0.8242706656455994
0.15142858028411865,0.19224490225315094,1.0,-0.8310815095901489
0.15142858028411865,0.1961224526166916,1.0,-0.833317220211029
0.15142858028411865,0.20000000298023224,1.0,-0.835147500038147
0.17163266241550446,0.009999999776482582,1.0,-0.4880354106426239
0.17163266241550446,0.013877551071345806,1.0,-0.49343499541282654
0.17163266241550446,0.01775510236620903,1.0,-0.5062522888183594
0.17163266241550446,0.02163265272974968,1.0,-0.5120552778244019
0.17163266241550446,0.02551020309329033,1.0,-0.5189675688743591
0.17163266241550446,0.029387755319476128,1.0,-0.530468761920929
0.17163266241550446,0.033265307545661926,1.0,-0.5362371802330017
0.17163266241550446,0.037142857909202576,1.0,-0.5483197569847107
0.17163266241550446,0.041020408272743225,1.0,-0.5551655888557434
0.17163266241550446,0.044897958636283875,1.0,-0.5626474618911743
0.17163266241550446,0.048775508999824524,1.0,-0.566527247428894
0.17163266241550446,0.05265305936336517,1.0,-0.5789799094200134
0.17163266241550446,0.05653061345219612,1.0,-0.5837683081626892
0.17163266241550446,0.06040816381573677,1.0,-0.5863608717918396
0.17163266241550446,0.06428571045398712,1.0,-0.5936194658279419
0.17163266241550446,0.06816326826810837,1.0,-0.6059134602546692
0.17163266241550446,0.07204081863164902,1.0,-0.6135560274124146
0.17163266241550446,0.07591836899518967,1.0,-0.6196686625480652
0.17163266241550446,0.07979591935873032,1.0,-0.6292164325714111
0.17163266241550446,0.08367346972227097,1.0,-0.6284486055374146
0.17163266241550446,0.08755102008581161,1.0,-0.6396775841712952
0.17163266241550446,0.09142857789993286,1.0,-0.6460666060447693
0.17163266241550446,0.09530612826347351,1.0,-0.652668833732605
0.17163266241550446,0.09918367862701416,1.0,-0.6570271849632263
0.17163266241550446,0.10306122899055481,1.0,-0.6672675609588623
0.17163266241550446,0.10693877935409546,1.0,-0.6761637926101685
0.17163266241550446,0.11081632971763611,1.0,-0.6741018891334534
0.17163266241550446,0.11469388008117676,1.0,-0.6832389235496521
0.17163266241550446,0.11857143044471741,1.0,-0.6891284584999084
0.17163266241550446,0.12244898080825806,1.0,-0.6918091177940369
0.17163266241550446,0.1263265311717987,1.0,-0.7002750039100647
0.17163266241550446,0.13020408153533936,1.0,-0.701790988445282
0.17163266241550446,0.13408163189888,1.0,-0.7080744504928589
0.17163266241550446,0.13795918226242065,1.0,-0.7120996117591858
0.17163266241550446,0.1418367326259613,1.0,-0.713396430015564
0.17163266241550446,0.14571428298950195,1.0,-0.7253842949867249
0.17163266241550446,0.1495918333530426,1.0,-0.7238331437110901
0.17163266241550446,0.15346938371658325,1.0,-0.7320150136947632
0.17163266241550446,0.1573469340801239,1.0,-0.7351861000061035
